28.944,0.1312839,36.18
3.8,0.1326766,4.75
4.072,0.1326766,5.09
3.664,0.1326766,4.58
4.072,0.1326766,5.09
3.8,0.1326766,4.75
4.888,0.2756844,6.11
5.664,0.2756844,7.08
1.032,0.2756844,1.29
1.184,0.2756844,1.48
1.184,0.2756844,1.48
1.952,0.2756844,2.44
0.96,0.2756844,1.2
0.888,0.2756844,1.11
0.816,0.2756844,1.02
10.896,0.2756844,13.62
5.144,0.2756844,6.43
6.368,0.2756844,7.96
7.408,0.2756844,9.26
5.664,0.2756844,7.08
6.432,0.2756844,8.04
1.536,0.2756844,1.92
1.248,0.2756844,1.56
0.84,0.2756844,1.05
0.64,0.2756844,0.8
3.104,0.2756844,3.88
6.432,0.2756844,8.04
6.432,0.2756844,8.04
19.384,0.06734375,24.23
14.224,0.06734375,17.78
9.544,2.04045975,11.93
12.792,2.04045975,15.99
9.44,2.04045975,11.8
7.496,2.04045975,9.37
10.16,2.04045975,12.7
4.744,2.04045975,5.93
12.96,2.04045975,16.2
12.96,2.04045975,16.2
11.52,2.04045975,14.4
7.616,2.04045975,9.52
5.28,2.04045975,6.6
22.808,2.04045975,28.51
26.472,2.04045975,33.09
35.92,0.49155265,44.9
35.92,0.49155265,44.9
35.92,0.49155265,44.9
39.92,0.49155265,49.9
47.92,0.49155265,59.9
39.92,0.49155265,49.9
43.68,0.49155265,54.6
43.68,0.49155265,54.6
45.52,0.49155265,56.9
45.52,0.49155265,56.9
39.84,0.49155265,49.8
39.84,0.49155265,49.8
7.92,0.49155265,9.9
7.92,0.49155265,9.9
7.92,0.49155265,9.9
42.184,0.49155265,52.73
22.656,0.0620809,28.32
19.2,0.0620809,24
16.32,0.0620809,20.4
18.24,0.0620809,22.8
14.4,0.0620809,18
24.96,0.0620809,31.2
16.32,0.0620809,20.4
19.2,0.0620809,24
26.88,0.0620809,33.6
25.92,0.0620809,32.4
21.12,0.0620809,26.4
10.56,0.0620809,13.2
19.2,0.0620809,24
24.96,0.0620809,31.2
23.92,0.0620809,29.9
13.44,0.0620809,16.8
20.16,0.0620809,25.2
16.32,0.0620809,20.4
15.36,0.0620809,19.2
14.4,0.0620809,18
13.312,31.3301969,16.64
13.576,31.3301969,16.97
13.312,31.3301969,16.64
8.792,31.3301969,10.99
9.88,31.3301969,12.35
8.792,31.3301969,10.99
8.792,31.3301969,10.99
8.792,31.3301969,10.99
11.44,31.3301969,14.3
10.4,31.3301969,13
11.44,31.3301969,14.3
11.44,31.3301969,14.3
23.56,31.3301969,29.45
28.08,31.3301969,35.1
57.536,31.3301969,71.92
21.32,31.3301969,26.65
21.32,31.3301969,26.65
21.32,31.3301969,26.65
6.24,31.3301969,7.8
17.632,31.3301969,22.04
13.624,31.3301969,17.03
19.632,31.3301969,24.54
21.48,31.3301969,26.85
26.576,31.3301969,33.22
21.32,31.3301969,26.65
11.752,31.3301969,14.69
6.92,31.3301969,8.65
6.92,31.3301969,8.65
12.48,31.3301969,15.6
9.104,31.3301969,11.38
7.072,31.3301969,8.84
6.68,31.3301969,8.35
16.8,31.3301969,21
16.8,31.3301969,21
21.736,31.3301969,27.17
62.4,31.3301969,78
14.088,31.3301969,17.61
33.28,31.3301969,41.6
38.584,31.3301969,48.23
38.584,31.3301969,48.23
23.296,31.3301969,29.12
42.592,31.3301969,53.24
39.72,31.3301969,49.65
19.496,31.3301969,24.37
8.68,31.3301969,10.85
13.728,31.3301969,17.16
5.904,31.3301969,7.38
7.488,31.3301969,9.36
10.92,31.3301969,13.65
18.984,31.3301969,23.73
8.584,31.3301969,10.73
19.496,31.3301969,24.37
19.496,31.3301969,24.37
19.496,31.3301969,24.37
14.816,31.3301969,18.52
10.48,31.3301969,13.1
9.44,31.3301969,11.8
11.944,31.3301969,14.93
11.944,31.3301969,14.93
11.944,31.3301969,14.93
10.48,31.3301969,13.1
10.28,31.3301969,12.85
10.28,31.3301969,12.85
10.704,31.3301969,13.38
11.664,31.3301969,14.58
11.664,31.3301969,14.58
11.664,31.3301969,14.58
16.056,31.3301969,20.07
9.064,31.3301969,11.33
7.824,31.3301969,9.78
9.88,31.3301969,12.35
18.768,31.3301969,23.46
17.112,31.3301969,21.39
24.184,31.3301969,30.23
8.272,31.3301969,10.34
3.72,31.3301969,4.65
37.44,31.3301969,46.8
42.904,31.3301969,53.63
42.384,31.3301969,52.98
42.384,31.3301969,52.98
18.2,31.3301969,22.75
28.232,31.3301969,35.29
13.048,0.0057338,16.31
45.76,31.3301969,57.2
58.76,31.3301969,73.45
11.944,31.3301969,14.93
21.32,31.3301969,26.65
64.48,31.3301969,80.6
23.4,31.3301969,29.25
23.4,31.3301969,29.25
22.36,31.3301969,27.95
25.84,31.3301969,32.3
19.76,31.3301969,24.7
19.76,31.3301969,24.7
38.584,31.3301969,48.23
13.888,31.3301969,17.36
36.168,31.3301969,45.21
18.168,31.3301969,22.71
38.896,31.3301969,48.62
37.928,31.3301969,47.41
6.24,31.3301969,7.8
13.52,31.3301969,16.9
15.856,31.3301969,19.82
23.4,31.3301969,29.25
14.816,31.3301969,18.52
11.44,31.3301969,14.3
12.32,31.3301969,15.4
11.44,31.3301969,14.3
34.84,31.3301969,43.55
12.376,31.3301969,15.47
33.28,31.3301969,41.6
38.584,31.3301969,48.23
38.584,31.3301969,48.23
64.48,31.3301969,80.6
42.384,31.3301969,52.98
42.904,31.3301969,53.63
42.384,31.3301969,52.98
62.4,31.3301969,78
38.584,31.3301969,48.23
38.584,31.3301969,48.23
42.384,31.3301969,52.98
42.384,31.3301969,52.98
38.584,31.3301969,48.23
62.4,31.3301969,78
13,31.3301969,16.25
13,31.3301969,16.25
13,31.3301969,16.25
7.4,31.3301969,9.25
9.28,31.3301969,11.6
9.28,31.3301969,11.6
12.064,31.3301969,15.08
12.064,31.3301969,15.08
13.52,31.3301969,16.9
18.72,31.3301969,23.4
13.728,31.3301969,17.16
11.48,31.3301969,14.35
10.56,31.3301969,13.2
30.6,31.3301969,38.25
24.704,31.3301969,30.88
22.36,31.3301969,27.95
22.36,31.3301969,27.95
22.36,31.3301969,27.95
33.8,31.3301969,42.25
16.904,31.3301969,21.13
13.784,31.3301969,17.23
16.904,31.3301969,21.13
10.144,31.3301969,12.68
17.944,31.3301969,22.43
22.36,31.3301969,27.95
38.584,31.3301969,48.23
42.384,31.3301969,52.98
42.384,31.3301969,52.98
38.584,31.3301969,48.23
15.6,31.3301969,19.5
16.64,31.3301969,20.8
8.68,31.3301969,10.85
8.68,31.3301969,10.85
6.24,31.3301969,7.8
24.704,31.3301969,30.88
29.12,31.3301969,36.4
20.744,31.3301969,25.93
23.4,31.3301969,29.25
19.344,31.3301969,24.18
14.816,31.3301969,18.52
62.4,31.3301969,78
8.84,31.3301969,11.05
14.816,31.3301969,18.52
8.84,31.3301969,11.05
14.816,31.3301969,18.52
62.4,31.3301969,78
11.648,31.3301969,14.56
14.816,31.3301969,18.52
11.648,31.3301969,14.56
11.648,31.3301969,14.56
13.52,31.3301969,16.9
39.368,31.3301969,49.21
39.832,31.3301969,49.79
26.208,31.3301969,32.76
26.208,31.3301969,32.76
42.432,31.3301969,53.04
22.36,31.3301969,27.95
22.36,31.3301969,27.95
65.52,31.3301969,81.9
65.52,31.3301969,81.9
38.584,31.3301969,48.23
38.584,31.3301969,48.23
22.36,31.3301969,27.95
38.584,31.3301969,48.23
11.648,31.3301969,14.56
16.328,31.3301969,20.41
33.752,31.3301969,42.19
32.712,31.3301969,40.89
32.712,31.3301969,40.89
23.608,31.3301969,29.51
23.608,31.3301969,29.51
42.616,31.3301969,53.27
16.64,31.3301969,20.8
30.68,31.3301969,38.35
30.68,31.3301969,38.35
39,31.3301969,48.75
30.68,31.3301969,38.35
30.68,31.3301969,38.35
67.6,31.3301969,84.5
18.72,31.3301969,23.4
25.48,31.3301969,31.85
39.368,31.3301969,49.21
11.648,31.3301969,14.56
11.648,31.3301969,14.56
23.608,31.3301969,29.51
25.48,31.3301969,31.85
6.664,0.0057338,8.33
2.592,0.0057338,3.24
3.096,0.0057338,3.87
9.152,0.06153545,11.44
18.24,0.06153545,22.8
4.512,0.124228,5.64
32.64,0.1862096,40.8
45.12,0.1862096,56.4
59.28,0.1862096,74.1
52.8,0.1862096,66
48,0.1862096,60
40.56,0.1862096,50.7
37.44,0.1862096,46.8
63.36,0.1862096,79.2
26.88,0.1862096,33.6
39.36,0.1862096,49.2
31.68,0.1862096,39.6
40.32,0.1862096,50.4
52.8,0.1862096,66
47.04,0.1862096,58.8
33.6,0.1862096,42
33.6,0.1862096,42
38.4,0.1862096,48
40.32,0.1862096,50.4
45.12,0.1862096,56.4
40.32,0.1862096,50.4
52.8,0.1862096,66
26.88,0.1862096,33.6
75.84,0.1862096,94.8
46.08,0.1862096,57.6
37.44,0.1862096,46.8
28.8,0.1862096,36
41.28,0.1862096,51.6
47.04,0.1862096,58.8
61.44,0.1862096,76.8
57.6,0.1862096,72
39.36,0.1862096,49.2
43.68,0.1862096,54.6
85.44,0.1649678,106.8
66.24,0.1649678,82.8
93.12,0.1649678,116.4
77.76,0.1649678,97.2
82.56,0.1649678,103.2
49.92,0.1649678,62.4
92.16,0.1649678,115.2
96,0.1649678,120
86.4,0.1649678,108
86.4,0.1649678,108
115.2,0.1649678,144
95.992,0.1649678,119.99
31.68,0.1649678,39.6
55.12,0.1649678,68.9
75.84,0.1649678,94.8
72.96,0.1649678,91.2
105.6,0.1649678,132
81.6,0.1649678,102
66.24,0.1649678,82.8
72.96,0.1649678,91.2
80.64,0.1649678,100.8
74.88,0.1649678,93.6
51.84,0.1649678,64.8
56.64,0.1649678,70.8
64.32,0.1649678,80.4
3.016,2.9349356,3.77
3.68,2.9349356,4.6
3.76,2.9349356,4.7
15.632,2.9349356,19.54
5.64,2.9349356,7.05
7.408,2.9349356,9.26
4.072,2.9349356,5.09
9.584,2.9349356,11.98
9.952,2.9349356,12.44
9.256,2.9349356,11.57
11.584,2.9349356,14.48
8.288,2.9349356,10.36
3.192,2.9349356,3.99
9.496,2.9349356,11.87
8.152,2.9349356,10.19
2.536,2.9349356,3.17
2.632,2.9349356,3.29
9.256,2.9349356,11.57
7.192,2.9349356,8.99
6.16,2.9349356,7.7
12.88,2.9349356,16.1
8.784,2.9349356,10.98
5.032,2.9349356,6.29
4.448,2.9349356,5.56
12.944,2.9349356,16.18
7.472,2.9349356,9.34
11.184,2.9349356,13.98
2.568,2.9349356,3.21
3.424,2.9349356,4.28
3.152,2.9349356,3.94
2.568,2.9349356,3.21
4.28,2.9349356,5.35
2.568,2.9349356,3.21
3.152,2.9349356,3.94
7.984,2.9349356,9.98
3.6,2.9349356,4.5
4.16,2.9349356,5.2
12.024,2.9349356,15.03
4.744,2.9349356,5.93
17.72,2.9349356,22.15
1.64,2.9349356,2.05
2.568,2.9349356,3.21
4.312,2.9349356,5.39
3.552,2.9349356,4.44
3.128,2.9349356,3.91
9.584,2.9349356,11.98
37.552,2.9349356,46.94
30.36,2.9349356,37.95
11.184,2.9349356,13.98
8.784,2.9349356,10.98
15.632,2.9349356,19.54
5.264,2.9349356,6.58
3.704,2.9349356,4.63
2.792,2.9349356,3.49
8.832,2.9349356,11.04
11.912,2.9349356,14.89
5.416,2.9349356,6.77
4.312,2.9349356,5.39
4.312,2.9349356,5.39
3.392,2.9349356,4.24
2.904,2.9349356,3.63
4.744,2.9349356,5.93
36.48,0.13220925,45.6
44.16,0.13220925,55.2
56.64,0.13220925,70.8
32.64,0.13220925,40.8
40.592,0.13220925,50.74
56.64,0.13220925,70.8
30.16,0.13220925,37.7
44.16,0.13220925,55.2
50.88,0.13220925,63.6
37.44,0.13220925,46.8
33.28,0.13220925,41.6
34.32,0.13220925,42.9
52.8,0.13220925,66
37.44,0.13220925,46.8
37.44,0.13220925,46.8
33.28,0.13220925,41.6
29.76,0.13220925,37.2
41.6,0.13220925,52
34.56,0.13220925,43.2
20.16,0.13220925,25.2
42.24,0.13220925,52.8
21.12,0.13220925,26.4
32.64,0.13220925,40.8
30.72,0.13220925,38.4
40.32,0.13220925,50.4
48.88,0.13220925,61.1
31.2,0.01415325,39
20.16,0.01415325,25.2
12.48,0.01415325,15.6
25.92,0.01415325,32.4
15.36,0.01415325,19.2
40.32,0.01415325,50.4
17.28,0.01415325,21.6
24,0.01415325,30
19.2,0.01415325,24
5.728,1.3161138,7.16
3.6,1.3161138,4.5
3.6,1.3161138,4.5
3.6,1.3161138,4.5
5.728,1.3161138,7.16
2.448,1.3161138,3.06
6.216,1.3161138,7.77
8.608,1.3161138,10.76
13.792,1.3161138,17.24
9.76,1.3161138,12.2
9.76,1.3161138,12.2
9.76,1.3161138,12.2
9.76,1.3161138,12.2
6.304,1.3161138,7.88
3.424,1.3161138,4.28
3.712,1.3161138,4.64
2.448,1.3161138,3.06
9.76,1.3161138,12.2
4.336,1.3161138,5.42
5.728,1.3161138,7.16
10.048,1.3161138,12.56
9.76,1.3161138,12.2
8.608,1.3161138,10.76
14.08,1.3161138,17.6
8.896,1.3161138,11.12
2.848,1.3161138,3.56
4.048,1.3161138,5.06
5.152,1.3161138,6.44
5.616,1.3161138,7.02
5.152,1.3161138,6.44
5.152,1.3161138,6.44
4.864,1.3161138,6.08
1.952,1.3161138,2.44
5.44,1.3161138,6.8
11.2,1.3161138,14
6.88,1.3161138,8.6
20.296,1.3161138,25.37
5.152,1.3161138,6.44
9.472,1.3161138,11.84
31.328,1.3161138,39.16
9.76,1.3161138,12.2
9.76,1.3161138,12.2
5.696,1.3161138,7.12
6.216,1.3161138,7.77
6.216,1.3161138,7.77
11.064,1.3161138,13.83
13.792,1.3161138,17.24
15.232,1.3161138,19.04
4.864,1.3161138,6.08
4.864,1.3161138,6.08
4.864,1.3161138,6.08
4.864,1.3161138,6.08
4.864,1.3161138,6.08
14.08,1.3161138,17.6
3.616,1.3161138,4.52
9.48,0.0285537,11.85
9.48,0.0285537,11.85
7,0.0285537,8.75
10.304,0.65784215,12.88
10.392,0.65784215,12.99
8.136,0.65784215,10.17
9.16,0.65784215,11.45
9.768,0.65784215,12.21
10.392,0.65784215,12.99
108.28,0.4583688,135.35
108.28,0.4583688,135.35
20.944,0.4583688,26.18
23.944,0.4583688,29.93
5.808,3.93496055,7.26
5.32,3.93496055,6.65
6.44,3.93496055,8.05
6.416,3.93496055,8.02
8.112,3.93496055,10.14
11.424,3.93496055,14.28
5.64,3.93496055,7.05
6.312,3.93496055,7.89
4.328,3.93496055,5.41
5.216,3.93496055,6.52
5.136,3.93496055,6.42
7.648,3.93496055,9.56
5.408,3.93496055,6.76
7.904,3.93496055,9.88
11.728,3.93496055,14.66
4.032,3.93496055,5.04
4.328,3.93496055,5.41
9.992,0.03461705,12.49
9.792,0.03461705,12.24
21,0.0423356,26.25
5.024,0.48866115,6.28
5.024,0.48866115,6.28
5.024,0.48866115,6.28
5.024,0.48866115,6.28
2.504,0.48866115,3.13
2.504,0.48866115,3.13
2.504,0.48866115,3.13
2.504,0.48866115,3.13
2.504,0.48866115,3.13
2.504,0.48866115,3.13
2.504,0.48866115,3.13
2.504,0.48866115,3.13
2.688,0.48866115,3.36
4.376,0.48866115,5.47
4.376,0.48866115,5.47
4.376,0.48866115,5.47
4.376,0.48866115,5.47
4.376,0.48866115,5.47
4.376,0.48866115,5.47
4.376,0.48866115,5.47
4.376,0.48866115,5.47
3.744,0.48866115,4.68
3.744,0.48866115,4.68
3.744,0.48866115,4.68
7.152,0.14823855,8.94
3.744,0.48866115,4.68
3.744,0.48866115,4.68
4.376,0.48866115,5.47
4.376,0.48866115,5.47
3.744,0.48866115,4.68
4.376,0.48866115,5.47
3.744,0.48866115,4.68
4.376,0.48866115,5.47
3.744,0.48866115,4.68
4.376,0.48866115,5.47
2.88,0.48866115,3.6
4.44,0.48866115,5.55
4.44,0.48866115,5.55
4.44,0.48866115,5.55
4.44,0.48866115,5.55
4.44,0.48866115,5.55
2.848,0.48866115,3.56
9.968,0.48866115,12.46
9.968,0.48866115,12.46
6.328,0.48866115,7.91
6.328,0.48866115,7.91
6.328,0.48866115,7.91
2.88,0.48866115,3.6
2.88,0.48866115,3.6
5.36,0.48866115,6.7
5.36,0.48866115,6.7
2.88,0.48866115,3.6
3.312,0.14823855,4.14
6.192,0.14823855,7.74
5.712,0.14823855,7.14
4.752,0.14823855,5.94
3.312,0.14823855,4.14
5.232,0.14823855,6.54
4.752,0.14823855,5.94
4.272,0.14823855,5.34
6.672,0.14823855,8.34
12.912,0.14823855,16.14
5.232,0.14823855,6.54
6.672,0.14823855,8.34
3.312,0.14823855,4.14
6.672,0.14823855,8.34
3.56,0.0026236,4.45
1.776,0.0026236,2.22
7.072,74.05610785,8.84
7.072,74.05610785,8.84
7.072,74.05610785,8.84
7.072,74.05610785,8.84
20.696,74.05610785,25.87
1.824,74.05610785,2.28
18.824,74.05610785,23.53
18.824,74.05610785,23.53
20.856,74.05610785,26.07
20.856,74.05610785,26.07
4.784,74.05610785,5.98
2.544,74.05610785,3.18
2.544,74.05610785,3.18
0.264,74.05610785,0.33
1.824,74.05610785,2.28
1.824,74.05610785,2.28
1.824,74.05610785,2.28
1.824,74.05610785,2.28
1.824,74.05610785,2.28
1.824,74.05610785,2.28
1.824,74.05610785,2.28
1.824,74.05610785,2.28
1.824,74.05610785,2.28
1.824,74.05610785,2.28
7.752,74.05610785,9.69
7.072,74.05610785,8.84
13.624,74.05610785,17.03
1.824,74.05610785,2.28
1.824,74.05610785,2.28
2.496,74.05610785,3.12
2.496,74.05610785,3.12
2.496,74.05610785,3.12
2.496,74.05610785,3.12
2.496,74.05610785,3.12
2.496,74.05610785,3.12
2.496,74.05610785,3.12
2.496,74.05610785,3.12
17.312,74.05610785,21.64
5.664,74.05610785,7.08
5.664,74.05610785,7.08
5.048,74.05610785,6.31
5.048,74.05610785,6.31
6.136,74.05610785,7.67
5.304,74.05610785,6.63
2.6,74.05610785,3.25
2.288,74.05610785,2.86
2.288,74.05610785,2.86
2.288,74.05610785,2.86
2.288,74.05610785,2.86
2.6,74.05610785,3.25
3.64,74.05610785,4.55
3.12,74.05610785,3.9
5.144,74.05610785,6.43
6.496,74.05610785,8.12
7.016,74.05610785,8.77
7.016,74.05610785,8.77
4.888,74.05610785,6.11
8.112,74.05610785,10.14
4.888,74.05610785,6.11
8.112,74.05610785,10.14
4.888,74.05610785,6.11
8.632,74.05610785,10.79
7.016,74.05610785,8.77
7.016,74.05610785,8.77
8.112,74.05610785,10.14
4.888,74.05610785,6.11
8.112,74.05610785,10.14
4.888,74.05610785,6.11
8.112,74.05610785,10.14
5.976,74.05610785,7.47
5.976,74.05610785,7.47
7.016,74.05610785,8.77
8.112,74.05610785,10.14
8.632,74.05610785,10.79
8.112,74.05610785,10.14
8.112,74.05610785,10.14
10.296,74.05610785,12.87
5.512,74.05610785,6.89
5.512,74.05610785,6.89
4.416,74.05610785,5.52
5.304,74.05610785,6.63
6.92,74.05610785,8.65
7.488,74.05610785,9.36
6.92,74.05610785,8.65
10.192,74.05610785,12.74
10.76,74.05610785,13.45
15.032,74.05610785,18.79
21.112,74.05610785,26.39
5.144,74.05610785,6.43
6.712,74.05610785,8.39
7.232,74.05610785,9.04
6.712,74.05610785,8.39
6.712,74.05610785,8.39
6.712,74.05610785,8.39
6.712,74.05610785,8.39
4.472,74.05610785,5.59
3.84,74.05610785,4.8
3.84,74.05610785,4.8
4.16,74.05610785,5.2
4.16,74.05610785,5.2
3.84,74.05610785,4.8
6.192,74.05610785,7.74
8.112,74.05610785,10.14
6.552,74.05610785,8.19
2.6,74.05610785,3.25
2.6,74.05610785,3.25
2.6,74.05610785,3.25
2.6,74.05610785,3.25
3.952,74.05610785,4.94
3.952,74.05610785,4.94
4.16,74.05610785,5.2
3.952,74.05610785,4.94
4.16,74.05610785,5.2
4.68,74.05610785,5.85
6.24,74.05610785,7.8
1.824,74.05610785,2.28
3.12,74.05610785,3.9
6.496,74.05610785,8.12
33.792,74.05610785,42.24
7.072,74.05610785,8.84
16.8,74.05610785,21
16.8,74.05610785,21
16.8,74.05610785,21
8.064,74.05610785,10.08
5.512,74.05610785,6.89
9.672,74.05610785,12.09
4.472,74.05610785,5.59
2.544,74.05610785,3.18
7.336,74.05610785,9.17
6.296,74.05610785,7.87
6.808,74.05610785,8.51
10.504,74.05610785,13.13
9.408,74.05610785,11.76
10.504,74.05610785,13.13
18.872,74.05610785,23.59
18.872,74.05610785,23.59
16.8,74.05610785,21
6.296,74.05610785,7.87
7.336,74.05610785,9.17
6.296,74.05610785,7.87
6.296,74.05610785,7.87
7.336,74.05610785,9.17
6.296,74.05610785,7.87
6.296,74.05610785,7.87
7.336,74.05610785,9.17
6.296,74.05610785,7.87
6.296,74.05610785,7.87
6.296,74.05610785,7.87
7.848,74.05610785,9.81
15.184,74.05610785,18.98
17.136,74.05610785,21.42
4.6,74.05610785,5.75
6.808,74.05610785,8.51
15.184,74.05610785,18.98
15.184,74.05610785,18.98
6.712,74.05610785,8.39
8.792,74.05610785,10.99
8.792,74.05610785,10.99
2.6,74.05610785,3.25
12.48,74.05610785,15.6
15.184,74.05610785,18.98
44.568,74.05610785,55.71
44.568,74.05610785,55.71
46.648,74.05610785,58.31
34.064,74.05610785,42.58
46.648,74.05610785,58.31
19.912,74.05610785,24.89
20.96,74.05610785,26.2
6.296,74.05610785,7.87
6.296,74.05610785,7.87
7.336,74.05610785,9.17
7.336,74.05610785,9.17
9.8,74.05610785,12.25
7.696,74.05610785,9.62
7.176,74.05610785,8.97
10.296,74.05610785,12.87
3.744,74.05610785,4.68
10.92,74.05610785,13.65
10.92,74.05610785,13.65
11.904,74.05610785,14.88
44.568,74.05610785,55.71
6.296,74.05610785,7.87
6.296,74.05610785,7.87
44.568,74.05610785,55.71
44.568,74.05610785,55.71
21.84,74.05610785,27.3
10.864,74.05610785,13.58
44.568,74.05610785,55.71
14.664,74.05610785,18.33
12.584,74.05610785,15.73
21.84,74.05610785,27.3
13.624,74.05610785,17.03
16.224,74.05610785,20.28
4.84,74.05610785,6.05
8.32,74.05610785,10.4
4.528,74.05610785,5.66
4.528,74.05610785,5.66
12.48,74.05610785,15.6
4.528,74.05610785,5.66
4.528,74.05610785,5.66
4.056,74.05610785,5.07
4.528,74.05610785,5.66
4.056,74.05610785,5.07
4.056,74.05610785,5.07
10.088,74.05610785,12.61
12.584,74.05610785,15.73
4.056,74.05610785,5.07
4.056,74.05610785,5.07
7.072,74.05610785,8.84
13.368,74.05610785,16.71
8.4,74.05610785,10.5
8.48,74.05610785,10.6
6.656,74.05610785,8.32
17.056,74.05610785,21.32
6.656,74.05610785,8.32
9.256,74.05610785,11.57
5.616,74.05610785,7.02
9.256,74.05610785,11.57
6.136,74.05610785,7.67
12.376,74.05610785,15.47
6.656,74.05610785,8.32
6.656,74.05610785,8.32
6.656,74.05610785,8.32
6.656,74.05610785,8.32
6.656,74.05610785,8.32
5.616,74.05610785,7.02
1.248,74.05610785,1.56
6.136,74.05610785,7.67
6.136,74.05610785,7.67
6.136,74.05610785,7.67
6.136,74.05610785,7.67
1.248,74.05610785,1.56
6.656,74.05610785,8.32
6.656,74.05610785,8.32
8.792,74.05610785,10.99
8.792,74.05610785,10.99
23.92,74.05610785,29.9
23.92,74.05610785,29.9
18.824,74.05610785,23.53
6.136,74.05610785,7.67
17.056,74.05610785,21.32
1.248,74.05610785,1.56
5.616,74.05610785,7.02
6.136,74.05610785,7.67
9.8,74.05610785,12.25
9.8,74.05610785,12.25
11.92,74.05610785,14.9
7.84,74.05610785,9.8
7.84,74.05610785,9.8
6.24,74.05610785,7.8
7.64,74.05610785,9.55
8.6,74.05610785,10.75
5.6,74.05610785,7
7.84,74.05610785,9.8
9.8,74.05610785,12.25
9.8,74.05610785,12.25
14.664,74.05610785,18.33
10.92,74.05610785,13.65
16.8,74.05610785,21
21.84,74.05610785,27.3
21.84,74.05610785,27.3
2.08,74.05610785,2.6
2.08,74.05610785,2.6
5.616,74.05610785,7.02
2.6,74.05610785,3.25
4.44,74.05610785,5.55
6.08,74.05610785,7.6
17.312,74.05610785,21.64
20.28,74.05610785,25.35
20.28,74.05610785,25.35
20.28,74.05610785,25.35
20.28,74.05610785,25.35
20.96,74.05610785,26.2
44.568,74.05610785,55.71
44.568,74.05610785,55.71
46.648,74.05610785,58.31
11.088,74.05610785,13.86
9.504,74.05610785,11.88
6.496,74.05610785,8.12
7.536,74.05610785,9.42
19.912,74.05610785,24.89
21.84,74.05610785,27.3
12.216,74.05610785,15.27
7.8,74.05610785,9.75
7.904,74.05610785,9.88
2.64,74.05610785,3.3
7.8,74.05610785,9.75
16.68,74.05610785,20.85
13.856,74.05610785,17.32
15.056,74.05610785,18.82
15.056,74.05610785,18.82
16.68,74.05610785,20.85
17.16,74.05610785,21.45
2.344,74.05610785,2.93
9.8,74.05610785,12.25
7.8,74.05610785,9.75
9.8,74.05610785,12.25
7.072,74.05610785,8.84
8.584,74.05610785,10.73
9.8,74.05610785,12.25
8.232,74.05610785,10.29
7.84,74.05610785,9.8
16.8,74.05610785,21
16.8,74.05610785,21
10.032,74.05610785,12.54
10.896,74.05610785,13.62
11.184,74.05610785,13.98
10.144,74.05610785,12.68
2.544,74.05610785,3.18
1.824,74.05610785,2.28
7.072,74.05610785,8.84
9.216,74.05610785,11.52
5.096,74.05610785,6.37
4.056,74.05610785,5.07
9.904,74.05610785,12.38
6.712,74.05610785,8.39
6.4,74.05610785,8
19.24,74.05610785,24.05
20.8,74.05610785,26
17.16,74.05610785,21.45
20.8,74.05610785,26
19.24,74.05610785,24.05
22.36,74.05610785,27.95
2.344,74.05610785,2.93
