6f2fed8e626e7d1238e8d15a3104a42b,6.432,0.2756844,8.04
f0413389b899baa7224d3b3343160f5f,6.432,0.2756844,8.04
19781cfbcf60d73cb688a6c6ca5e55ff,19.384,0.06734375,24.23
c6344b0ae32e496be8b1b701e540d566,14.224,0.06734375,17.78
5ddfed3d0746748d8c4add3547a80ac5,9.544,2.04045975,11.93
4ae61b10179243bbbd49128329ddc145,12.792,2.04045975,15.99
5a5fa2512d295bc18b5d557fb34a0888,9.44,2.04045975,11.8
9fa8671d6d5f2796100bbd67eca81450,7.496,2.04045975,9.37
edf7f2f34f6b96fae76c68bc2268c128,10.16,2.04045975,12.7
62cb1b02c845efe41e4f41b8c1fc87fd,4.744,2.04045975,5.93
d11875b53233adc482d07142c4b80ffa,12.96,2.04045975,16.2
d24ca82b65728d3135a636c10b367fa2,12.96,2.04045975,16.2
931d8e8c3311e05a0ef28d75738b2f8b,11.52,2.04045975,14.4
40b87e83a83d74e976dda3848aead243,7.616,2.04045975,9.52
2326eb84b13c47afd79b98dda65b4fd9,5.28,2.04045975,6.6
7f96deab8492784c8680a7caa2872f5e,22.808,2.04045975,28.51
de78a7900066af80465eb275ad8d3667,26.472,2.04045975,33.09
e185111ced5be9d23745229b5fff2f16,35.92,0.49155265,44.9
48c49b993e040952bd64cf8362e5068b,35.92,0.49155265,44.9
34113f84ba95703fef6b6187de70d6e0,35.92,0.49155265,44.9
323e403f79d8cdb24a2480338f6ea9d6,39.92,0.49155265,49.9
0f975e34d0dba01feac553cb9dd64857,47.92,0.49155265,59.9
278acc325433b7663d2aaa361b3bf3fd,39.92,0.49155265,49.9
f2691acb7745bc99f9015f0953200cf1,43.68,0.49155265,54.6
a68cb11c77763c9de8861dd0dd2eaee5,43.68,0.49155265,54.6
c58a78e3957eed1e6dcf540cda1a05b3,45.52,0.49155265,56.9
9796df6bea85e000bb5237e2e4e5759a,45.52,0.49155265,56.9
181b5acb3e3cd0ced62c3a3dde14c684,39.84,0.49155265,49.8
035d7cf26cd0316c1b870ca3f9a18a89,39.84,0.49155265,49.8
396bfe5c1ae70eab245ac40824b412ec,7.92,0.49155265,9.9
0fb607d88c5ba479b82f26867038767f,7.92,0.49155265,9.9
a633795cebee6473d1aae96d5a28df15,7.92,0.49155265,9.9
b276d5b499aa50a632efddf40bbdd75b,42.184,0.49155265,52.73
46c2d9dd8ea2457367e2d53a9d0baddb,22.656,0.0620809,28.32
60ee22c27013613e980104db94ae53c9,19.2,0.0620809,24
d3391ca3a0c6b2d227920e8fb5ece40b,16.32,0.0620809,20.4
0b49a9811e1fc2a3b5eebf2411061887,18.24,0.0620809,22.8
5ab120054eaa6aa30c427d0d195dfcd5,14.4,0.0620809,18
18ebf96a2f92ee2fb5a254536239cc38,24.96,0.0620809,31.2
d6556bf1972f9b8cfbb909d1885c8b37,16.32,0.0620809,20.4
86f48b1de523b6159630d09f56f31f1f,19.2,0.0620809,24
d84f9ebccf1b062f6dce85d56fe09420,26.88,0.0620809,33.6
b54b25d3e55ecd6033db40a728a21ca1,25.92,0.0620809,32.4
a386c7c329ce38ff6af74159a6f23dca,21.12,0.0620809,26.4
e7bb2a9a04e354411b083c574e7e1b1b,10.56,0.0620809,13.2
ec14fe5b3b9b9140e24d1e05046b3d85,19.2,0.0620809,24
3155c3cd32750b623b04e923d2cf879d,24.96,0.0620809,31.2
7866450fe8546407b77e03b5156a19d3,23.92,0.0620809,29.9
2e02c190c1158d58c19ba6dceb02a5b8,13.44,0.0620809,16.8
e8f5b62d67c6264012aa8ab2475a2a37,20.16,0.0620809,25.2
5194b07beb1d4a9c1ab854cc5621ea12,16.32,0.0620809,20.4
b515e49e1faaf698fb98bafb1105aa16,15.36,0.0620809,19.2
79bfd663e0be2a5171a183b3356ec9a3,14.4,0.0620809,18
02052c0f4599c2aa6bead905338f1214,13.312,31.3301969,16.64
2c6a0bae0f071cbbf0bb3d5b11d90a82,13.576,31.3301969,16.97
2f3bbb9730639e9ea48f309d9a79ff01,13.312,31.3301969,16.64
0f2818101a7ac4b96ceeba38de4b934c,8.792,31.3301969,10.99
94bb077f18daa6620efa5cf6e6f178d2,9.88,31.3301969,12.35
10ff0b5e85e5b85cc3095d431d8c08b4,8.792,31.3301969,10.99
9f96f36b7aae3b1ff847c26ac94c604e,8.792,31.3301969,10.99
4ffbd5c8221d7c147f8363ccdc9a2a37,8.792,31.3301969,10.99
124c3e4ada4a529aa0fedece80bb42ab,11.44,31.3301969,14.3
f1ababf130ee6a25f12da7478af8f1ac,10.4,31.3301969,13
785ca71d2c85e3f3774baaf438c5c6eb,11.44,31.3301969,14.3
43b9787b8a0cd00a8115c14b2b7c3a27,11.44,31.3301969,14.3
415585bd389b69659223807d77a96791,23.56,31.3301969,29.45
240ac9371ec2671ae99847c3ae2e6384,28.08,31.3301969,35.1
999028872cfff7ae8ee330a33cbd3874,57.536,31.3301969,71.92
747c1bcceb6109a4ef936bc70cfe67de,21.32,31.3301969,26.65
7e3315fe390974fcf25e44a9445bd821,21.32,31.3301969,26.65
0af787945872196b42c9f73ead2565c8,21.32,31.3301969,26.65
853c68de7253cdd55dc37be410a45c60,6.24,31.3301969,7.8
bf8dd8c68d02e161c28dc9ea139d4784,17.632,31.3301969,22.04
ca172e964907a97d5ebd876bfdd4adbd,13.624,31.3301969,17.03
e327b1649d06bf74fceb4fe73f83bdba,19.632,31.3301969,24.54
91c77393975889bd08f301c9e13a44b7,21.48,31.3301969,26.85
c731077c04035ac9e92a3706288db18f,26.576,31.3301969,33.22
6651526b6fb8f29a00507de6a49ce30f,21.32,31.3301969,26.65
ba6d843eb4251a4526ce65d1807a9309,11.752,31.3301969,14.69
b6f8dc086b2d60c5856e4ff517060392,6.92,31.3301969,8.65
996740de914ced0902e686373e319391,6.92,31.3301969,8.65
56bd37d3a2fda0f2f41925019c81011d,12.48,31.3301969,15.6
8cea559c47e4fbdb73b23e0223d04e79,9.104,31.3301969,11.38
1dba3025b159cd9354da65e2d0436a31,7.072,31.3301969,8.84
c7b4bb942f0b5d4860d4319772182765,6.68,31.3301969,8.35
9718db12cae6be37f7349779007ee589,16.8,31.3301969,21
8977ecbb8cb82d77fb091c7a7f186163,16.8,31.3301969,21
744878fbdd26871c594f57ca61733e09,21.736,31.3301969,27.17
86b48b560a92d18429bcfca2c70ee733,62.4,31.3301969,78
4aeae10ea1c6433c926cdfa558d31134,14.088,31.3301969,17.61
28b9f8aa9f07db88404721af4a5b6c11,33.28,31.3301969,41.6
a24281a03c28fa405eb29b54ebfe5d9b,38.584,31.3301969,48.23
067ee197a2aa979778923af77b40dd89,38.584,31.3301969,48.23
26b58a41da329e0cbde0cbf956640a58,23.296,31.3301969,29.12
5d78d182fd5f5510588695863d22ac27,42.592,31.3301969,53.24
8073bd4ed0fe0c330290c58056a2cd5e,39.72,31.3301969,49.65
bf764716fe1a58cb07f8a377ec25c16d,19.496,31.3301969,24.37
23451391cd1399019fa0421129066bc6,8.68,31.3301969,10.85
543e83748234f7cbab21aa0ade66565f,13.728,31.3301969,17.16
b62d343d76d2ab4e2d65e547b0f4c75c,5.904,31.3301969,7.38
b3dd760eb02d2e669c604f6b2f1e803f,7.488,31.3301969,9.36
484a231d05ee0b8331980daf4c1749fb,10.92,31.3301969,13.65
6b5ce5a5aa1b506c66ece16c4cd9138d,18.984,31.3301969,23.73
543bec10c8325987595fcdc492a525f4,8.584,31.3301969,10.73
cf9819df265db90772d487d5b2cd3cf4,19.496,31.3301969,24.37
6740526b78c0b230e41ae61d8ca07cf5,19.496,31.3301969,24.37
57e4f98889f96942ec0691d6a5995dad,19.496,31.3301969,24.37
5cb22b6ada9b860235e5e20975f23de3,14.816,31.3301969,18.52
234a1273487bf7b2e2061b9b56373a29,10.48,31.3301969,13.1
2aec405d4b5959235c49ec1d78edb0c2,9.44,31.3301969,11.8
cdfa4c42f465a5a66871587c69fcfa34,11.944,31.3301969,14.93
10112bde2ba78e674b21aaa84613bc8e,11.944,31.3301969,14.93
2fb544a21e8cb8768b80cc231ca2f691,11.944,31.3301969,14.93
8336041a6899d0bce657dcd29409cf7e,10.48,31.3301969,13.1
32508f53f24c46f685870a075eaaa29c,10.28,31.3301969,12.85
ecb287ff763c169694f682af52c1f309,10.28,31.3301969,12.85
4722176876d0b766e2ce8328108416b9,10.704,31.3301969,13.38
7cdace91c487558e27ce54df7cdb299c,11.664,31.3301969,14.58
4669d6db6d5b6739b9194e999d907924,11.664,31.3301969,14.58
a7471fdc77b3435276507cc8f2dc2569,11.664,31.3301969,14.58
fc9e62695def29ccdb9eb3fed5b4c8c8,16.056,31.3301969,20.07
4c26774d852f62440fc746ea4cdd57f6,9.064,31.3301969,11.33
1f74a54f39b3123ad272ca0a06e7463f,7.824,31.3301969,9.78
07bba581a2dd8d098a3be0f683560643,9.88,31.3301969,12.35
5300ef422e613b74fbf759d293aaab6a,18.768,31.3301969,23.46
075b051ec3d22dac7b33f788da631fd4,17.112,31.3301969,21.39
84c578f202616448a2f80e6f56d5f16d,24.184,31.3301969,30.23
f29a179746902e331572c483c45e5086,8.272,31.3301969,10.34
a6869a35be893ac2d85989c5cd605539,3.72,31.3301969,4.65
bd4828247647544af24a15ac79a1ef9f,37.44,31.3301969,46.8
5ecf33fd9caf42c3bd39a3d9ee5f9ca3,42.904,31.3301969,53.63
3c5be6328b5f6a0a5980341230b8ac05,42.384,31.3301969,52.98
f3067d687ee39c3cbfa75573457e479d,42.384,31.3301969,52.98
b11b7e3409b27e5c6e332399362105f8,18.2,31.3301969,22.75
f629ed9325990b10543ab5946c1362fb,28.232,31.3301969,35.29
d3e0f226df6865b28fb677548370f467,13.048,0.0057338,16.31
0d9756dc528560b61c85bfefba233aab,45.76,31.3301969,57.2
f8417d04a0a2d5e1fb5c5253a365643c,58.76,31.3301969,73.45
1a07bcc79f21590b3ed2622d5807bdd0,11.944,31.3301969,14.93
5bd529d5b07b647a8863cf71e98d651a,21.32,31.3301969,26.65
8460637fc1f901bbf7aef374050e836d,64.48,31.3301969,80.6
849a1c356bfd763c1e1112739722515d,23.4,31.3301969,29.25
9d00670c8e26b15fdd085a04a256683c,23.4,31.3301969,29.25
7c0e0e8da3c1e8ac3739456178b8f6ba,22.36,31.3301969,27.95
d4ca950da1d6fd954520c45ab19fef1c,25.84,31.3301969,32.3
532923f11ac97d3e7cb0130315b067dc,19.76,31.3301969,24.7
3e91970f771a2c473ae36b60d1146068,19.76,31.3301969,24.7
0169cf885f882efd795951253db5cdfb,38.584,31.3301969,48.23
d7dcd79b773dc85c89b84862cdedb6cf,13.888,31.3301969,17.36
4e4faae72b1c3cbd446a70e89e59d8fc,36.168,31.3301969,45.21
c93e07f14a29ef0aeb9ffb75fbd148e3,18.168,31.3301969,22.71
1b08a97dde5acb38d5f12178452125eb,38.896,31.3301969,48.62
dddc621ebab7b6489e0340b2292ebd5e,37.928,31.3301969,47.41
abc2d30d4c86f34166c321f2c65dfaa3,6.24,31.3301969,7.8
e85f439bc16dc2341eb5957a1e9c2f5f,13.52,31.3301969,16.9
bd8d8aaed497d204a9c3a92e55e4aeab,15.856,31.3301969,19.82
f61b215f9d7ee27ff88b8de694fee22e,23.4,31.3301969,29.25
786e3e9f1f618f5e6dcdef631286543a,14.816,31.3301969,18.52
37464550bba7c9b4601a21fd9decb43c,11.44,31.3301969,14.3
43fc91dba3d864d2270837ab20f9e4c9,12.32,31.3301969,15.4
1960b8912493f54222bd4aa1775caef3,11.44,31.3301969,14.3
d685f5b942b73f17e8cfcda4eaa4e13a,34.84,31.3301969,43.55
c999d5b6b8bab8662faae7fafe463f04,12.376,31.3301969,15.47
7d1465fa9e3d1f2e8d9f310b400c614e,33.28,31.3301969,41.6
ec9b954aefd15bc4fffe92f5683d1dd2,38.584,31.3301969,48.23
676028519e3890cbff8d79635f830913,38.584,31.3301969,48.23
045d197cc382e32312ecddbbab72eed6,64.48,31.3301969,80.6
0b4189d291303f65bf1ade6178e13fab,42.384,31.3301969,52.98
cc0a521e0f695aa06ed11384fb616ac3,42.904,31.3301969,53.63
3f37c010783748f8e8577f732d74054c,42.384,31.3301969,52.98
48338c824f561ce12a6f1c33d8ea4125,62.4,31.3301969,78
47817658c89f15d634d488fabe77d4e2,38.584,31.3301969,48.23
163fd77a3b90502e0f3aa35e3ec14fae,38.584,31.3301969,48.23
9eb39f498fa0839b3ed20b519fde6c3c,42.384,31.3301969,52.98
b01ccf4f29b57b0b1bdb9407050db28d,42.384,31.3301969,52.98
5fd28170bd0b91d09f02ae9983bc67e6,38.584,31.3301969,48.23
73eb26ad4e0c9d3f4a7bdede7856b79a,62.4,31.3301969,78
ed58966527f3896422f854dc5d703513,13,31.3301969,16.25
dd14656b73fce3fc005bc64da1926cc4,13,31.3301969,16.25
aeeb6d8bc184c5473157d214fd1dd3e8,13,31.3301969,16.25
8844778f691c8c52cd208ba06e9886ae,7.4,31.3301969,9.25
9b0f4932ee013ec1b2afb5057c2d34e8,9.28,31.3301969,11.6
95444b7e1845b5a61dd3c44576b7548a,9.28,31.3301969,11.6
352d47cf1a528e7f85aca7ef55669802,12.064,31.3301969,15.08
d881b3c19eeb9941a2ae1b1afe343442,12.064,31.3301969,15.08
2544d963fbd32a5e0649e7a244cc921b,13.52,31.3301969,16.9
7153f307b5c0c430849e99573d3f3176,18.72,31.3301969,23.4
ab67d7cd6af126c743b9fcec4039e9da,13.728,31.3301969,17.16
8a5d67822c772017ee2e734f9387f00e,11.48,31.3301969,14.35
acdc2bed8fba6fc5fa5e433d4fca865c,10.56,31.3301969,13.2
87245f4b1d0d12cf1aaa77bc289037d4,30.6,31.3301969,38.25
4360aad4b6737e02e0dfa46aad3f100c,24.704,31.3301969,30.88
b63da8791907b9600ec41330019f1459,22.36,31.3301969,27.95
8512ca31b3df709713364fc8510ace73,22.36,31.3301969,27.95
6b479a29fe192bbdf1f628fb593a617e,22.36,31.3301969,27.95
0c04c03add2634d3383b6eeb80246821,33.8,31.3301969,42.25
a0b286be4319741767e21c8c2216fa77,16.904,31.3301969,21.13
3c70d0c22d88857d04d7195bc4954b09,13.784,31.3301969,17.23
2d1d0dfae8888d333d9c8d69c59e74d5,16.904,31.3301969,21.13
ff92db1949e94a78040dbda2d3074737,10.144,31.3301969,12.68
dacb0ad1b87a47e298cfd44e57bba042,17.944,31.3301969,22.43
c38cf856aaa37c92ed68f0fa57265730,22.36,31.3301969,27.95
18b56cded3b3905ae2b151d1c7fe54ce,38.584,31.3301969,48.23
0b8072450ee555897c3d4221a569b5fb,42.384,31.3301969,52.98
2c65c703e76038d3dee71ea44a8aad74,42.384,31.3301969,52.98
1747d1fa8599d2bd102ce1e8b8ee2399,38.584,31.3301969,48.23
316698c075dba7a2b09a5950060f73e5,15.6,31.3301969,19.5
c19cfde3e601c7453e5df6f61447ab9a,16.64,31.3301969,20.8
482018fcb72d6725497bebbe9bb83833,8.68,31.3301969,10.85
46bcb8f7477c1c33cf6dd9dd5c8045a3,8.68,31.3301969,10.85
12a84ab992bdd63f5303e6dd60cc10e8,6.24,31.3301969,7.8
b5cfd61c1cbee98c213154d26400aeae,24.704,31.3301969,30.88
12479ddde207e0bcfc2c19b8ca87c926,29.12,31.3301969,36.4
23fa59e5bfab83750fc096b71393167d,20.744,31.3301969,25.93
7f7959e1567f278cff8c64602c15f494,23.4,31.3301969,29.25
e67981d241ad5e29f4420a6f4ef2b7cb,19.344,31.3301969,24.18
c73568630a7d05a2da9940e239c63242,14.816,31.3301969,18.52
7fea1fb9e9b410a5a0c5d982fc6f584d,62.4,31.3301969,78
3e4b663e94e918f8f9fdf1ddef046564,8.84,31.3301969,11.05
84fbd798e127f7f700c17213662213ce,14.816,31.3301969,18.52
b0dde169fb34d690cf472de3da61a0ea,8.84,31.3301969,11.05
235d345c2ab5e66d05754f2129ed5c06,14.816,31.3301969,18.52
d39e083be3c4b3073a3e6b25ac210c2d,62.4,31.3301969,78
36880d4600935fcb2e721c7e7b03cc4f,11.648,31.3301969,14.56
52f0afbaba42e4345bd027cb91ffc52d,14.816,31.3301969,18.52
e8334a82a2f76237442a44494eaa7a1f,11.648,31.3301969,14.56
ab949c4e4046ebaf3f487a799376108d,11.648,31.3301969,14.56
226c83c0e446949220eda1fca3401803,13.52,31.3301969,16.9
4285f654d1785debf268b92614923237,39.368,31.3301969,49.21
c1474f1081f34c3e501e95ac5e9627e9,39.832,31.3301969,49.79
91caf8baf768a5cc1a69f73a26e173dd,26.208,31.3301969,32.76
9c3cfdc8a01e0b6d22a4cec0ab80440a,26.208,31.3301969,32.76
542b9ce5413bbceea136fecb513df4c3,42.432,31.3301969,53.04
91f024d4a24f398007c5cd62811f62f0,22.36,31.3301969,27.95
c12437a105d67a1e5fc09827346e2b49,22.36,31.3301969,27.95
6d4e59d5963286dfe2e696258bb10d1c,65.52,31.3301969,81.9
f8203552339a7ed13dbbae2f75e67d15,65.52,31.3301969,81.9
aa89c65eacea54244a447353ff659509,38.584,31.3301969,48.23
8cb958257e5a77381e730fc3ce4b8b32,38.584,31.3301969,48.23
48bb58ad9fad2df3441cd4452f9d24a6,22.36,31.3301969,27.95
b5edeb788e84a0614ac91cf7394818b3,38.584,31.3301969,48.23
d6ed7418057a4f121f9423f936767a3e,11.648,31.3301969,14.56
60a5a506e99d3b76a199c91aaf28c181,16.328,31.3301969,20.41
a166714949c8f65eac68297e8458018e,33.752,31.3301969,42.19
5e69a8b9cf17da37b05305ab000bc7b7,32.712,31.3301969,40.89
a931c7bf0d7fe52b7feb7c345a22708d,32.712,31.3301969,40.89
d9d7b884b296bbafc640cd145acf5f1b,23.608,31.3301969,29.51
a2fa685f91421d4b7698f2399dcb1700,23.608,31.3301969,29.51
d2e81bb403b665ebfb828257535ba914,42.616,31.3301969,53.27
9577390e8eeb4fae6241266d2f2ab279,16.64,31.3301969,20.8
ba0d81f0e07c9e7e8af53293c93dc69b,30.68,31.3301969,38.35
64c4c873c60ecf618d5a16ed2ba41651,30.68,31.3301969,38.35
4d58faf697d47b2ab9908dd1353ac190,39,31.3301969,48.75
da69515fd5a53b94ce79b9925f36b339,30.68,31.3301969,38.35
bb78a710e7d0494db915c83459de0c42,30.68,31.3301969,38.35
624f9da624e85b501a40c03730f6ba83,67.6,31.3301969,84.5
a5759a540f7c31111401ddf16fb5d5de,18.72,31.3301969,23.4
fce971c489e43aab8b19e01fae000221,25.48,31.3301969,31.85
90b9183f8bad48a62060ea4a4eaf7cf6,39.368,31.3301969,49.21
eb30a0ede6e02b3430fe84fc601275e6,11.648,31.3301969,14.56
45e0c0ab1b34c475f4729d0e2b42a142,11.648,31.3301969,14.56
aca1de509b1d10131783122f42ee4c75,23.608,31.3301969,29.51
1b96773a6c08eb3441a9827be8972ea2,25.48,31.3301969,31.85
e8a642ed6a9ad20fb159472950db3d65,6.664,0.0057338,8.33
1f4183315762e30ea441d3caef5e64ad,2.592,0.0057338,3.24
df5511886da327a5e2877c3cd733d9d7,3.096,0.0057338,3.87
1b141c19b8516ff9a26065d66ecd7146,9.152,0.06153545,11.44
5456133e67453a4c86d63b50d1f8bc2e,18.24,0.06153545,22.8
f9b2c114ad004e341ac06bdb07c62fda,4.512,0.124228,5.64
e98c9ba97d1ad89461538b61127884ce,32.64,0.1862096,40.8
b8e13fb2d666b3ef456839ea878a0ab8,45.12,0.1862096,56.4
d2f53008ecf7568f1abeb455e1dcf5e4,59.28,0.1862096,74.1
93252740625b1bcb6dfa091de2d09202,52.8,0.1862096,66
520115043d9ba527a787577bd75930c8,48,0.1862096,60
eba793e023010aea3cb4338d2a123a74,40.56,0.1862096,50.7
d39d59c114b33bb5e40238a65a2ec09b,37.44,0.1862096,46.8
502875cfe610e2c1769d79cfd9b0190a,63.36,0.1862096,79.2
fd22a77ffd3cc179b3c1407d6ea0637b,26.88,0.1862096,33.6
6746201227327c1c921895265c1c58d2,39.36,0.1862096,49.2
da3792d66f5f4552e5bcff268c45946a,31.68,0.1862096,39.6
72af543e6d0f8714d3185516e3afe9f4,40.32,0.1862096,50.4
895df6a24c45297cb239065bcafa1fa4,52.8,0.1862096,66
ec3ba0369fbb027780ca11526bbe3c44,47.04,0.1862096,58.8
6fd0e0526d9d0ccf474e886616e439d4,33.6,0.1862096,42
